session_id,device_id,claimed_device_id,source_ip,gateway_id,registered_device,source_connection_count,source_diversity,battery_level,tcp_flags,connection_duration,tcp_rtt,packet_rate,inter_arrival_time,frame_length,tcp_segment_len,pairing_result,pairing_latency_ms,credential_status,mqtt_msg_type,connect_flags,clean_session,username_present,password_length,keep_alive,mqtt_version,connack_code,auth_result,auth_latency_ms,failed_auth_count,requested_topic,topic_length,operation,requested_qos,granted_qos,authorization_result,topic_scope_violation,retain_flag,message_id,duplicate_flag,payload_length,payload_hash,qos_level,message_rate,byte_rate,session_duration,trust_score,re_auth_required,gateway_decision,session_present,source_ip_change,replay_window_violation,behavior_deviation_score,s1_latency_ms,s2_latency_ms,s3_latency_ms,s4_latency_ms,s5_latency_ms,s6_latency_ms,is_anomaly,attack_type,attack_phase,severity,auth_reason,token_lifetime_s,step,step_latency_ms,step_success,token_age_s,dos_blocked_count
582fb0f6-efcd-4f22-8556-ea22393ae34f,d0439b81-a7c8-4a33-9c55-0a7d564a50bd,d0439b81-a7c8-4a33-9c55-0a7d564a50bd,10.0.1.24,216302d8,1,2,1,9.4,"SYN,ACK",142.59,20.43,3.689,271.09,77,430,1,47.33,1,CONNECT,194,1,1,64,60,5,success,1,58.32,0,iot/d0439b81/telemetry,22,pub_sub,0,0,1,0,0,33987,0,2757,c11022062fbd56c4a4623a9c38be79f9a1fc2c1be718c652c42c3683aab8502c,0,0.024,6.09,452.79,1.0,0,session_valid,1,0,0,0.0,41.1,47.33,58.32,45.41,32.29,40.96,0,normal,none,none,token_issued,300.0,,,,,
0c5cffe0-9be3-4458-907f-81c8c969d1a1,a14752bf-f234-4fe7-9425-a8b33ad18b8f,a14752bf-f234-4fe7-9425-a8b33ad18b8f,10.0.1.31,216302d8,1,2,1,71.7,"SYN,ACK",106.4,29.39,4.675,213.93,233,371,1,42.1,1,CONNECT,194,1,1,64,60,5,success,1,37.73,0,iot/a14752bf/telemetry,22,pub_sub,0,0,1,0,0,3839,0,4343,6d8cc9a1761396da2009b246e2ddc36540cd5cd31b48556746acb8ca2ee6361f,0,0.037,8.99,483.16,1.0,0,session_valid,1,0,0,0.0,36.13,42.1,37.73,34.3,50.59,40.92,0,normal,none,none,token_issued,300.0,,,,,
02930d1d-455f-424c-9fa4-f41a6c5a076f,b1408efa-56eb-47e9-9222-bb19dc9f431f,b1408efa-56eb-47e9-9222-bb19dc9f431f,10.0.1.101,216302d8,1,1,1,23.1,"SYN,ACK",105.22,16.03,5.7,175.44,70,344,1,57.7,1,CONNECT,194,1,1,64,60,5,success,1,42.09,0,iot/b1408efa/telemetry,22,pub_sub,0,0,1,0,0,41916,0,5656,01df9f51d029dd884742906362b9a27f0bfff81be5a695ea0b8011aaf2336660,0,0.475,134.42,42.08,0.9,0,session_valid,1,0,0,0.1,48.6,57.7,42.09,52.78,55.15,43.7,0,normal,none,none,token_issued,300.0,,,,,
e8a8a99e-c734-493b-b93a-8f47b8669cc1,0c31ff36-763b-405b-97b3-4d022e695b47,0c31ff36-763b-405b-97b3-4d022e695b47,10.0.1.136,216302d8,1,4,1,44.8,"SYN,ACK",70.37,21.01,4.556,219.51,74,421,1,33.79,1,CONNECT,194,1,1,64,60,5,success,1,48.49,0,iot/0c31ff36/telemetry,22,pub_sub,1,1,1,0,0,42692,0,3921,b85e049f5888270137bac9bea47b86f7effae53235198a897e7f32eb6d780e71,1,0.264,64.62,60.68,1.0,0,session_valid,1,0,0,0.0,41.72,33.79,48.49,48.33,34.08,47.21,0,normal,none,none,token_issued,300.0,,,,,
9a7db4ce-b3e4-4e2d-acf9-17175b1673b5,79296cd0-a562-4aed-94ff-1543b0123ad9,79296cd0-a562-4aed-94ff-1543b0123ad9,10.0.1.183,216302d8,1,3,1,79.3,"SYN,ACK",187.62,15.27,6.0,166.65,206,218,1,56.82,1,CONNECT,194,1,1,64,60,5,success,1,40.51,0,iot/79296cd0/telemetry,22,pub_sub,2,2,1,0,0,7472,0,2800,f3dd4dd14d3abe16a0a1036789fd5d9635e4d2255bbd36439364fb964d526d83,2,0.035,8.23,340.21,1.0,0,session_valid,1,0,0,0.0,64.19,56.82,40.51,64.26,61.19,59.32,0,normal,none,none,token_issued,300.0,,,,,
c852d3e5-eeca-4f90-81ab-cabf4b987278,304f740d-660f-4cc7-bd2a-df66b2a94abf,304f740d-660f-4cc7-bd2a-df66b2a94abf,10.0.1.37,216302d8,1,6,1,85.1,"SYN,ACK",91.09,10.98,2.639,378.96,124,428,1,39.22,1,CONNECT,194,1,1,64,60,5,success,1,34.13,0,iot/304f740d/telemetry,22,pub_sub,0,0,1,0,0,41945,0,215,5fb776aaaf79a94ed7ef7ba471ca5bdfde67b41ec88c7697120fe3b2d615275b,0,0.009,0.67,322.87,1.0,0,session_valid,1,0,0,0.0,54.75,39.22,34.13,43.28,49.16,33.69,0,normal,none,none,token_issued,300.0,,,,,
478099a6-1c1e-408c-9beb-d845260410ba,ab6492a7-1212-42d5-8f20-a40876967460,ab6492a7-1212-42d5-8f20-a40876967460,10.0.1.2,216302d8,1,3,1,28.3,"SYN,ACK",118.91,12.13,1.793,557.86,152,372,1,52.27,1,CONNECT,194,1,1,64,60,5,success,1,43.9,0,iot/ab6492a7/telemetry,22,pub_sub,0,0,1,0,0,24296,0,3040,4d36e50b38a2c127c747f83ea2800a628f240c8c6cbcf6fb29318983932e6b6f,0,0.057,15.7,193.61,1.0,0,session_valid,1,0,0,0.0,33.38,52.27,43.9,30.83,32.73,60.05,0,normal,none,none,token_issued,300.0,,,,,
fbe5a778-c329-47d1-9d3b-aa99dcdbc98a,158b2288-5aae-4c06-bf77-87dbf19c5364,158b2288-5aae-4c06-bf77-87dbf19c5364,10.0.1.90,216302d8,1,6,1,26.3,"SYN,ACK",133.94,16.71,2.666,375.04,200,137,1,42.11,1,CONNECT,194,1,1,64,60,5,success,1,34.72,0,iot/158b2288/telemetry,22,pub_sub,0,0,1,0,0,48366,0,5407,02cd7afe308b0f1ac16b8c06aff27c190fff9b8ac5273890f55b448c861247d6,0,0.038,10.26,527.19,1.0,0,session_valid,1,0,0,0.0,48.95,42.11,34.72,37.6,53.97,36.06,0,normal,none,none,token_issued,300.0,,,,,
4d7bf838-fa77-4275-95bd-1630c9875372,08b69f35-2d12-4a1d-bfcf-78a84764378f,08b69f35-2d12-4a1d-bfcf-78a84764378f,10.0.1.38,216302d8,1,4,1,26.8,"SYN,ACK",139.12,19.44,2.504,399.31,92,415,1,51.34,1,CONNECT,194,1,1,64,60,5,success,1,34.22,0,iot/08b69f35/telemetry,22,pub_sub,1,1,1,0,0,2227,0,2577,e2048948e70c05ef7589481de8ea8ea9b3c72fc51ae3385583af26a4488317f4,1,0.029,6.18,416.94,1.0,0,session_valid,1,0,0,0.0,34.78,51.34,34.22,49.27,53.0,48.84,0,normal,none,none,token_issued,300.0,,,,,
bbea6734-08a3-41cb-8d76-7cfbbfdfc09d,b92bf763-dbb8-4cc4-83cd-58390c0c1347,b92bf763-dbb8-4cc4-83cd-58390c0c1347,10.0.1.16,216302d8,1,4,1,14.2,"SYN,ACK",93.72,16.43,3.458,289.16,158,384,1,35.06,1,CONNECT,194,1,1,64,60,5,success,1,59.01,0,iot/b92bf763/telemetry,22,pub_sub,2,2,1,0,0,21504,0,3832,7471315aa7d5272385202763d0bdeea81bae05e55ccbf18a0ef33a2b4d7f9869,2,0.034,7.76,493.94,1.0,0,session_valid,1,0,0,0.0,55.23,35.06,59.01,48.59,53.77,50.51,0,normal,none,none,token_issued,300.0,,,,,
86efc7ac-ce3c-40d2-8f9f-7e1a4a3798cb,feca039c-bf84-435b-a0f1-54461a65e42d,feca039c-bf84-435b-a0f1-54461a65e42d,10.0.1.187,216302d8,1,5,1,86.6,"SYN,ACK",141.6,11.26,7.882,126.87,162,413,1,67.68,1,CONNECT,194,1,1,64,60,5,success,1,49.39,0,iot/feca039c/telemetry,22,pub_sub,2,2,1,0,0,30949,0,2368,a7339b98bb0577390205711f1f309a943ef883db331958c38b3270a0002a936e,2,0.021,4.48,529.03,1.0,0,session_valid,1,0,0,0.0,44.25,67.68,49.39,48.31,38.67,34.5,0,normal,none,none,token_issued,300.0,,,,,
d17c2dcb-24c5-4956-902f-5cf86e34eda3,4094bc1b-6e55-4d6e-ac56-073f04ea831f,4094bc1b-6e55-4d6e-ac56-073f04ea831f,10.0.1.144,216302d8,1,8,1,99.9,"SYN,ACK",118.57,16.84,2.562,390.3,145,459,1,39.0,1,CONNECT,194,1,1,64,60,5,success,1,43.4,0,iot/4094bc1b/telemetry,22,pub_sub,2,2,1,0,0,3548,0,3403,da41f4c64405369e675d6e4bbb5b0b78414e5816cde4f02b6c5a1d57ddebfffd,2,0.262,68.48,49.69,1.0,0,session_valid,1,0,0,0.0,35.28,39.0,43.4,41.98,38.06,49.32,0,normal,none,none,token_issued,300.0,,,,,
e92fd7ff-fad0-4091-a538-b026b2665382,8b4b656e-8a94-4eaf-85ec-2f99a4fb6eca,8b4b656e-8a94-4eaf-85ec-2f99a4fb6eca,10.0.1.41,216302d8,1,5,1,91.7,"SYN,ACK",82.17,16.19,5.81,172.13,149,411,1,28.02,1,CONNECT,194,1,1,64,60,5,success,1,51.41,0,iot/8b4b656e/telemetry,22,pub_sub,0,0,1,0,0,25772,0,899,730288d8e4b795b61a73fab49458de4631a606ade08321451d1d89646399a809,0,0.028,6.37,141.05,1.0,0,session_valid,1,0,0,0.0,34.2,28.02,51.41,45.26,48.3,41.02,0,normal,none,none,token_issued,300.0,,,,,
b8ae75ba-2e5c-4091-8e15-67bbb0c860a0,2bded6c8-faec-4d8b-806a-7c311b24b3fc,2bded6c8-faec-4d8b-806a-7c311b24b3fc,10.0.1.53,216302d8,1,2,1,19.5,"SYN,ACK",106.47,16.7,4.598,217.51,66,475,1,48.41,1,CONNECT,194,1,1,64,60,5,success,1,41.86,0,iot/2bded6c8/telemetry,22,pub_sub,2,2,1,0,0,37816,0,2652,64e15984061b0a49221498c884aaff0da74a00ce5e90f051fc277e023b00d5d8,2,0.02,4.87,545.02,1.0,0,session_valid,1,0,0,0.0,22.12,48.41,41.86,34.8,44.1,50.23,0,normal,none,none,token_issued,300.0,,,,,
1c2ae03e-8a22-4d37-a205-aee378da92d8,fa16c5ce-686a-4475-9b8a-f72740e43c94,fa16c5ce-686a-4475-9b8a-f72740e43c94,10.0.1.112,216302d8,1,4,1,47.1,"SYN,ACK",147.44,22.67,4.753,210.37,102,194,1,49.55,1,CONNECT,194,1,1,64,60,5,success,1,42.54,0,iot/fa16c5ce/telemetry,22,pub_sub,2,2,1,0,0,15703,0,5100,d2b03d91891586ae86447d2b31c4893624093c68052877eb0565ee2406b57dd9,2,0.032,8.69,586.85,1.0,0,session_valid,1,0,0,0.0,36.3,49.55,42.54,50.75,49.54,49.06,0,normal,none,none,token_issued,300.0,,,,,
a4d48288-c842-450a-9edb-e1cfe18e4508,3ed7f351-9efb-4483-8041-428aaa3287aa,3ed7f351-9efb-4483-8041-428aaa3287aa,10.0.1.198,216302d8,1,5,1,8.6,"SYN,ACK",140.65,24.28,3.89,257.07,157,483,1,43.83,1,CONNECT,194,1,1,64,60,5,success,1,61.5,0,iot/3ed7f351/telemetry,22,pub_sub,1,1,1,0,0,54241,0,857,a1fdf9b200a944b2b2e7f44a40fd86f4588e350e1a42e639ae8331c7470b9d8e,1,0.009,1.49,573.91,1.0,0,session_valid,1,0,0,0.0,57.7,43.83,61.5,47.9,50.21,54.7,0,normal,none,none,token_issued,300.0,,,,,
9b466256-c04e-46e4-b032-81cdd407b392,634d138e-045d-4050-ba78-142298552598,634d138e-045d-4050-ba78-142298552598,10.0.1.86,216302d8,1,4,1,72.7,"SYN,ACK",96.51,24.89,5.734,174.41,191,450,1,44.64,1,CONNECT,194,1,1,64,60,5,success,1,37.24,0,iot/634d138e/telemetry,22,pub_sub,2,2,1,0,0,21991,0,466,637647a7c9aa5a747f4bfbae79e0af61d12c3ffce3ba783ed2a1f4ce260a59d0,2,0.014,1.65,282.05,1.0,0,session_valid,1,0,0,0.0,38.01,44.64,37.24,42.44,41.06,43.06,0,normal,none,none,token_issued,300.0,,,,,
c546e84d-f212-49ec-84aa-aa9e08c770df,0c31ff36-763b-405b-97b3-4d022e695b47,0c31ff36-763b-405b-97b3-4d022e695b47,10.0.1.136,216302d8,1,5,1,44.8,"SYN,ACK",119.95,15.74,7.763,128.81,174,386,1,56.14,1,CONNECT,194,1,1,64,60,5,success,1,37.53,0,iot/0c31ff36/telemetry,22,pub_sub,1,1,1,0,0,57625,0,782,2a18ee47332c29bc0e65219a5eb37af9a6544b6b62a420a507064706ebc04127,1,0.007,1.31,599.19,1.0,0,session_valid,1,0,0,0.0,30.29,56.14,37.53,50.56,59.08,36.76,0,normal,none,none,token_issued,300.0,,,,,
5e06ddfc-0a78-4d83-a167-7f21a786b21f,d268c550-26bf-4de8-96ac-7a2b9230dcfc,d268c550-26bf-4de8-96ac-7a2b9230dcfc,10.0.1.74,216302d8,1,7,1,15.6,"SYN,ACK",99.56,23.77,5.374,186.09,69,150,1,53.69,1,CONNECT,194,1,1,64,60,5,success,1,47.89,0,iot/d268c550/telemetry,22,pub_sub,1,1,1,0,0,29514,0,3765,1249b9db2d7cd2927fa00ed66c4cb1bddd15a1eda41367e645156134bae6bad1,1,0.031,9.6,392.32,1.0,0,session_valid,1,0,0,0.0,45.47,53.69,47.89,35.6,46.26,37.91,0,normal,none,none,token_issued,300.0,,,,,
e5baad0c-34d9-4e2d-a871-e883cd3fb4c2,90dc37d4-001d-4076-959c-efb68168db7d,90dc37d4-001d-4076-959c-efb68168db7d,10.0.1.91,216302d8,1,4,1,7.0,"SYN,ACK",86.23,21.66,8.453,118.3,218,434,1,44.06,1,CONNECT,194,1,1,64,60,5,success,1,57.16,0,iot/90dc37d4/telemetry,22,pub_sub,1,1,1,0,0,26011,0,5441,589601802703af6bb5fcb6699a915336c8f7ceb23d8046ed2083bf865f6d2ecd,1,0.208,59.66,91.2,1.0,0,session_valid,1,0,0,0.0,32.31,44.06,57.16,26.59,36.75,40.19,0,normal,none,none,token_issued,300.0,,,,,
fb2c6481-2b28-4048-99a7-adb63d721a77,13a57ef4-22b9-48cb-8502-b4c091e292a8,13a57ef4-22b9-48cb-8502-b4c091e292a8,10.0.1.125,216302d8,1,1,1,60.0,"SYN,ACK",171.03,13.9,1.284,778.78,128,156,1,54.76,1,CONNECT,194,1,1,64,60,5,success,1,53.07,0,iot/13a57ef4/telemetry,22,pub_sub,0,0,1,0,0,61639,0,5702,7a4e85fdd6449f6eec1826c960ff0615f411cf7527a5732dccd2cd4efdd10f40,0,0.044,13.28,429.37,0.9,0,session_valid,1,0,0,0.1,52.19,54.76,53.07,39.66,42.7,41.19,0,normal,none,none,token_issued,300.0,,,,,
cf867d28-ba1d-498b-9364-f92cfed3f690,3c3e3ee1-aaf9-4b9e-98e5-c093a25e8875,3c3e3ee1-aaf9-4b9e-98e5-c093a25e8875,10.0.1.111,216302d8,1,6,1,48.9,"SYN,ACK",149.83,19.98,4.735,211.2,138,327,1,43.88,1,CONNECT,194,1,1,64,60,5,success,1,49.2,0,iot/3c3e3ee1/telemetry,22,pub_sub,2,2,1,0,0,42800,0,3602,f2a14358427e7330710c2900c4bd0e7eb0a7307477600218ffe5440e02be0812,2,0.022,6.65,542.0,1.0,0,session_valid,1,0,0,0.0,48.82,43.88,49.2,46.53,54.87,35.15,0,normal,none,none,token_issued,300.0,,,,,
10facb8e-98c6-45e3-8c98-c3659f5944c6,e4c2e2d3-7302-4bd6-9372-3ff1d9f15155,e4c2e2d3-7302-4bd6-9372-3ff1d9f15155,10.0.1.9,216302d8,1,4,1,44.9,"SYN,ACK",115.94,17.89,5.059,197.68,101,449,1,41.19,1,CONNECT,194,1,1,64,60,5,success,1,42.19,0,iot/e4c2e2d3/telemetry,22,pub_sub,0,0,1,0,0,33557,0,1360,01cddb1f832bcfe91edf6a1d882e7c8983bd0b2a7e72aef3855e4b5a92d088f8,0,0.136,36.94,36.82,1.0,0,session_valid,1,0,0,0.0,55.32,41.19,42.19,42.84,54.56,30.42,0,normal,none,none,token_issued,300.0,,,,,
d804fead-eed4-434e-b3b4-e6e28cd5a511,c9ad3f27-4422-40b2-9693-6275cdf11a9c,c9ad3f27-4422-40b2-9693-6275cdf11a9c,10.0.1.26,216302d8,1,4,1,86.3,"SYN,ACK",81.45,18.65,3.055,327.39,83,218,1,43.61,1,CONNECT,194,1,1,64,60,5,success,1,38.9,0,iot/c9ad3f27/telemetry,22,pub_sub,2,2,1,0,0,2289,0,4590,14e0ce08751fb70a4587df17da0376243fb4e94f8fe04b9c9267870a3ff1b634,2,0.035,8.93,514.2,1.0,0,session_valid,1,0,0,0.0,32.08,43.61,38.9,50.53,32.12,38.48,0,normal,none,none,token_issued,300.0,,,,,
9a4912b4-1227-4caa-9ab9-42be92583641,02e1af02-2f2e-48ee-b918-6b9c4c1e8483,02e1af02-2f2e-48ee-b918-6b9c4c1e8483,10.0.1.57,216302d8,1,3,1,55.3,"SYN,ACK",90.01,13.17,3.497,285.95,64,347,1,26.13,1,CONNECT,194,1,1,64,60,5,success,1,41.16,0,iot/02e1af02/telemetry,22,pub_sub,2,2,1,0,0,32102,0,1121,38a119de1ae76e2dceec411b6e23a08f04b0e39e6a57fe437bd46024a074d261,2,0.028,10.28,109.02,1.0,0,session_valid,1,0,0,0.0,50.0,26.13,41.16,29.27,21.0,51.75,0,normal,none,none,token_issued,300.0,,,,,
bd94003f-5a7a-4e68-af96-d484fadd026e,a110c048-eedb-4e6e-8d85-07a5c1ef34ba,a110c048-eedb-4e6e-8d85-07a5c1ef34ba,10.0.1.21,216302d8,1,6,1,83.8,"SYN,ACK",130.37,21.03,4.013,249.18,215,258,1,54.08,1,CONNECT,194,1,1,64,60,5,success,1,40.83,0,iot/a110c048/telemetry,22,pub_sub,1,1,1,0,0,1546,0,3359,4efb091e1b6ef5fb7dae72c05f96dd71c85b1a24f72c59040cb580e33ca0fac3,1,0.079,26.64,126.11,1.0,0,session_valid,1,0,0,0.0,45.92,54.08,40.83,60.52,25.56,37.33,0,normal,none,none,token_issued,300.0,,,,,
29bcc79c-1387-4414-aca0-cc83a6c2c914,b5a71466-a378-4873-ada9-984990f5d6f5,b5a71466-a378-4873-ada9-984990f5d6f5,10.0.1.152,216302d8,1,2,1,5.7,"SYN,ACK",250.65,12.6,4.195,238.35,242,355,1,80.37,1,CONNECT,194,1,1,64,60,5,success,1,42.64,0,iot/b5a71466/telemetry,22,pub_sub,1,1,1,0,0,8799,0,1027,b888a602b749c747f12228810992f41911394312e543fa815882efc96f64627b,1,0.005,1.75,588.0,1.0,0,session_valid,1,0,0,0.0,46.76,80.37,42.64,40.71,35.06,57.07,0,normal,none,none,token_issued,300.0,,,,,
9ff635ac-e45d-42a6-851f-78966492bc96,90e28515-0c33-4cef-ac76-2cdd38a5d123,90e28515-0c33-4cef-ac76-2cdd38a5d123,10.0.1.139,216302d8,1,6,1,68.6,"SYN,ACK",81.4,16.09,4.761,210.04,107,197,1,40.5,1,CONNECT,194,1,1,64,60,5,success,1,46.78,0,iot/90e28515/telemetry,22,pub_sub,0,0,1,0,0,9469,0,1062,a52afabc3f74d8f4adc125de252055528bdd4a28076c91a0a2fcf7457f23f562,0,0.066,17.52,60.61,1.0,0,session_valid,1,0,0,0.0,44.24,40.5,46.78,37.18,44.74,50.62,0,normal,none,none,token_issued,300.0,,,,,
d677643b-b09c-496e-a364-666db5b264d8,3211ca30-249a-4bd1-b5cb-bef24f0eb62c,3211ca30-249a-4bd1-b5cb-bef24f0eb62c,10.0.1.40,216302d8,1,3,1,30.4,"SYN,ACK",119.74,20.37,4.075,245.42,246,385,1,37.94,1,CONNECT,194,1,1,64,60,5,success,1,44.74,0,iot/3211ca30/telemetry,22,pub_sub,1,1,1,0,0,32145,0,3061,56e5a5374f9a256d634e23d41532222b82466bfe25d598aa63edeac7cca1d9cf,1,0.037,10.38,294.91,1.0,0,session_valid,1,0,0,0.0,47.05,37.94,44.74,42.15,36.65,66.28,0,normal,none,none,token_issued,300.0,,,,,
aed0d9fd-d9eb-4a7c-ad30-d6a53560bc12,c9d994e3-97e2-4243-ba7a-7b9f081047eb,c9d994e3-97e2-4243-ba7a-7b9f081047eb,10.0.1.61,216302d8,1,1,1,76.3,"SYN,ACK",104.82,16.09,6.846,146.06,182,370,1,48.67,1,CONNECT,194,1,1,64,60,5,success,1,50.22,0,iot/c9d994e3/telemetry,22,pub_sub,0,0,1,0,0,34287,0,2499,6a6de125b8a447b59c86257944ed3818fcd8ee4abc60d6fb7af9e5caf676516a,0,0.055,10.55,236.79,0.9,0,session_valid,1,0,0,0.1,54.72,48.67,50.22,42.26,46.25,45.98,0,normal,none,none,token_issued,300.0,,,,,
e2ef36b1-aee8-4263-8843-ec217c7491bb,31556a31-1b12-483a-8293-11be6be98aef,31556a31-1b12-483a-8293-11be6be98aef,10.0.1.102,216302d8,1,1,1,67.6,"SYN,ACK",117.19,22.99,6.948,143.94,148,146,1,34.86,1,CONNECT,194,1,1,64,60,5,success,1,40.22,0,iot/31556a31/telemetry,22,pub_sub,2,2,1,0,0,31066,0,6197,8d01db0608938da7e42fa17354311be642b4d6614ed047f7767aeba848bbfda7,2,0.285,88.18,70.27,0.9,0,session_valid,1,0,0,0.1,42.41,34.86,40.22,44.6,32.89,37.9,0,normal,none,none,token_issued,300.0,,,,,
12d74e2e-4e42-4a66-b028-d9349c7f43ed,70f15c12-6af7-4f79-9cd6-9f6ed72ab5ba,70f15c12-6af7-4f79-9cd6-9f6ed72ab5ba,10.0.1.35,216302d8,1,3,1,30.6,"SYN,ACK",84.44,18.26,4.893,204.38,141,360,1,43.72,1,CONNECT,194,1,1,64,60,5,success,1,48.6,0,iot/70f15c12/telemetry,22,pub_sub,2,2,1,0,0,42666,0,2138,fe8250f7d3ca4857c64a29b96ae033e4d56b57bb56e9336757f207d9f1304ab4,2,0.022,3.98,536.81,1.0,0,session_valid,1,0,0,0.0,47.14,43.72,48.6,57.86,60.01,51.7,0,normal,none,none,token_issued,300.0,,,,,
649fb9ff-30c4-4bb6-af70-637b7a9ccb0e,282ea569-2627-47bb-b57a-045376bdb5d7,282ea569-2627-47bb-b57a-045376bdb5d7,10.0.1.106,216302d8,1,5,1,10.8,"SYN,ACK",136.14,19.47,4.916,203.4,222,171,1,43.71,1,CONNECT,194,1,1,64,60,5,success,1,27.87,0,iot/282ea569/telemetry,22,pub_sub,0,0,1,0,0,39908,0,1303,bdf4cd48bdd18655af9e0356f2b564e129f58dbe70c86e7d6a9cfb71ffcaf108,0,0.019,8.06,161.73,1.0,0,session_valid,1,0,0,0.0,43.62,43.71,27.87,46.93,53.7,59.61,0,normal,none,none,token_issued,300.0,,,,,
ecb5a877-7de6-4411-b5aa-794a23e48e08,a726e2cc-7371-4a17-8b01-43cd02aa91bc,a726e2cc-7371-4a17-8b01-43cd02aa91bc,10.0.1.49,216302d8,1,8,1,42.9,"SYN,ACK",187.38,17.4,3.707,269.73,112,439,1,56.66,1,CONNECT,194,1,1,64,60,5,success,1,27.91,0,iot/a726e2cc/telemetry,22,pub_sub,2,2,1,0,0,23242,0,5994,8c96b1dc78267ccabb32139caa96325ed1e9e3e2f4d9e88eac099a2148d3228f,2,0.058,17.36,345.26,1.0,0,session_valid,1,0,0,0.0,44.01,56.66,27.91,36.23,40.17,52.94,0,normal,none,none,token_issued,300.0,,,,,
95bcddbb-fc38-4afc-8e01-ef8ec1832af1,d9e4bb1e-ee56-4bc6-85c4-522e0c6e0072,d9e4bb1e-ee56-4bc6-85c4-522e0c6e0072,10.0.1.119,216302d8,1,5,1,41.0,"SYN,ACK",104.21,19.35,3.925,254.8,206,310,1,36.97,1,CONNECT,194,1,1,64,60,5,success,1,50.51,0,iot/d9e4bb1e/telemetry,22,pub_sub,1,1,1,0,0,45712,0,2111,bb0d1b0d8ef8b514afa0b8699c2146b0a04394af845e3da31599a5338931e66c,1,0.04,10.58,199.48,1.0,0,session_valid,1,0,0,0.0,25.73,36.97,50.51,35.99,50.74,29.02,0,normal,none,none,token_issued,300.0,,,,,
5e23461f-7565-4d24-a6e1-ff590cabc340,158b2288-5aae-4c06-bf77-87dbf19c5364,158b2288-5aae-4c06-bf77-87dbf19c5364,10.0.1.90,216302d8,1,7,1,26.3,"SYN,ACK",180.73,15.91,2.444,409.13,99,502,1,51.75,1,CONNECT,194,1,1,64,60,5,success,1,39.97,0,iot/158b2288/telemetry,22,pub_sub,1,1,1,0,0,52829,0,932,01b3373e96187a053a150a36324173b41acfa741551214d6d4045ae01b7a32fb,1,0.012,3.74,248.87,1.0,0,session_valid,1,0,0,0.0,38.04,51.75,39.97,56.11,46.5,56.65,0,normal,none,none,token_issued,300.0,,,,,
d013bd55-1e4b-4252-b73e-bd10a5898ea4,90e28515-0c33-4cef-ac76-2cdd38a5d123,90e28515-0c33-4cef-ac76-2cdd38a5d123,10.0.1.139,216302d8,1,7,1,68.6,"SYN,ACK",112.86,29.19,4.326,231.16,107,198,1,38.77,1,CONNECT,194,1,1,64,60,5,success,1,50.52,0,iot/90e28515/telemetry,22,pub_sub,1,1,1,0,0,23137,0,4562,40c4c795e5861ecb2e6a43e44da5753e35acb13c0a5112637937735fda43d2aa,1,0.028,7.99,571.03,1.0,0,session_valid,1,0,0,0.0,54.67,38.77,50.52,57.45,54.56,33.94,0,normal,none,none,token_issued,300.0,,,,,
4a63e039-e7f6-42be-b256-52dbab4bad94,d0439b81-a7c8-4a33-9c55-0a7d564a50bd,d0439b81-a7c8-4a33-9c55-0a7d564a50bd,10.0.1.24,216302d8,1,3,1,9.4,"SYN,ACK",47.18,26.8,5.795,172.56,193,467,1,24.61,1,CONNECT,194,1,1,64,60,5,success,1,41.7,0,iot/d0439b81/telemetry,22,pub_sub,0,0,1,0,0,65311,0,2226,9b188c85d97da01fc95083d8dfda912b604f5daf503bea6233c0160279bc32bf,0,0.026,6.31,352.54,1.0,0,session_valid,1,0,0,0.0,37.18,24.61,41.7,59.19,47.82,46.94,0,normal,none,none,token_issued,300.0,,,,,
ebcb245d-368e-4d18-96b3-717d16449fcc,3ae3ad67-9f42-40d3-bb72-027cfdfe8d31,3ae3ad67-9f42-40d3-bb72-027cfdfe8d31,10.0.1.98,216302d8,1,5,1,56.2,"SYN,ACK",76.14,19.45,2.474,404.19,145,506,1,36.13,1,CONNECT,194,1,1,64,60,5,success,1,45.39,0,iot/3ae3ad67/telemetry,22,pub_sub,2,2,1,0,0,54794,0,973,8560eda4497916506de704e17cb9c3343def1f8bf9ecb55be31f7a2f5e865fe0,2,0.019,3.05,318.54,1.0,0,session_valid,1,0,0,0.0,54.96,36.13,45.39,48.08,27.38,58.7,0,normal,none,none,token_issued,300.0,,,,,
3f60c763-c058-444a-ba69-e4cc7b3f265e,195642a4-297f-48ad-98d8-f4dde1fda16a,195642a4-297f-48ad-98d8-f4dde1fda16a,10.0.1.14,216302d8,1,3,1,95.9,"SYN,ACK",111.09,16.79,4.672,214.03,206,225,1,53.48,1,CONNECT,194,1,1,64,60,5,success,1,34.64,0,iot/195642a4/telemetry,22,pub_sub,2,2,1,0,0,62938,0,870,67516fe1306fb1448750a00b12026325a0cd7f734ed3d66b7abfa7d14da554e2,2,0.009,2.56,339.61,1.0,0,session_valid,1,0,0,0.0,51.12,53.48,34.64,25.21,39.77,45.17,0,normal,none,none,token_issued,300.0,,,,,
